index,score
25041.0,1.7732659008061098
24218.0,1.7732659008061098
30160.0,1.7732659008061098
69468.0,1.7717921747059455
35429.0,1.7717921747059455
37048.0,1.7717921747059455
56389.0,1.7717921747059455
10818.0,1.7717921747059455
1209.0,1.768133545037205
45747.0,1.768133545037205
23143.0,1.7666299318244685
68114.0,1.7666299318244685
45554.0,1.7666299318244685
13306.0,1.7666299318244685
56274.0,1.7666299318244685
10070.0,1.7666299318244685
51172.0,1.7666299318244685
5437.0,1.7666299318244685
5300.0,1.7666299318244685
37351.0,1.7666299318244685
66798.0,1.7666299318244685
68486.0,1.7649761933021362
4418.0,1.7649761933021362
65479.0,1.764000671095506
49167.0,1.764000671095506
26647.0,1.764000671095506
60464.0,1.764000671095506
15043.0,1.764000671095506
52969.0,1.764000671095506
7396.0,1.764000671095506
22487.0,1.764000671095506
12053.0,1.764000671095506
10607.0,1.764000671095506
61406.0,1.764000671095506
62154.0,1.764000671095506
17566.0,1.764000671095506
7721.0,1.764000671095506
65389.0,1.764000671095506
26560.0,1.764000671095506
19730.0,1.764000671095506
59466.0,1.7635965681876462
12940.0,1.7633995909422617
1955.0,1.761068457321081
63367.0,1.7606797289988942
23197.0,1.7593627676563457
18745.0,1.755771338066518
34385.0,1.755771338066518
44913.0,1.755771338066518
8304.0,1.755771338066518
54678.0,1.7553174200268944
21965.0,1.754774637713881
51338.0,1.754774637713881
21450.0,1.754774637713881
25128.0,1.7506305472693404
39520.0,1.7506305472693404
52630.0,1.7506305472693404
25264.0,1.7506305472693404
69236.0,1.7506305472693404
36766.0,1.7506305472693404
59035.0,1.7502639910698092
62067.0,1.7485703353526105
28035.0,1.7459987753250592
55107.0,1.7459987753250592
24157.0,1.7459987753250592
24195.0,1.7459987753250592
46482.0,1.7459987753250592
34055.0,1.7459987753250592
64307.0,1.7459987753250592
54641.0,1.7459987753250592
14285.0,1.7459987753250592
19572.0,1.7459987753250592
55174.0,1.7459987753250592
9623.0,1.7459987753250592
52686.0,1.7459987753250592
23192.0,1.7459987753250592
62431.0,1.7459987753250592
49110.0,1.7459987753250592
19209.0,1.7459987753250592
63014.0,1.7440028891692982
3237.0,1.7431382908584847
12948.0,1.7431382908584847
18759.0,1.7409191021886887
45147.0,1.740655124493618
21645.0,1.740655124493618
23397.0,1.740655124493618
28789.0,1.7386588198990063
37245.0,1.7365856183749022
60209.0,1.7365856183749022
58379.0,1.7365856183749022
19240.0,1.7365856183749022
1560.0,1.7365856183749022
64114.0,1.7362454142972177
38503.0,1.7362454142972177
38353.0,1.7362454142972177
7978.0,1.735772419098356
61828.0,1.7354283627354838
62816.0,1.7354283627354838
62564.0,1.7342767518423248
3026.0,1.7342334068849241
35577.0,1.7321411769342678
24105.0,1.7321411769342678
47182.0,1.7308682284444126
37580.0,1.7308682284444126
44043.0,1.7272832593745153
53210.0,1.7272832593745153
23881.0,1.724682032608777
59287.0,1.72429176573496
41364.0,1.7237651030920544
45037.0,1.7237651030920544
34273.0,1.7237651030920544
20439.0,1.7237651030920544
14864.0,1.7225455113145534
30413.0,1.7225455113145534
21971.0,1.7225455113145534
59050.0,1.7225424903910476
11507.0,1.721703230139026
44356.0,1.7208058463430849
56232.0,1.7206900215029595
9383.0,1.7204791987421935
47395.0,1.7199664072871919
27336.0,1.7199664072871919
58618.0,1.7196890121071053
10513.0,1.7179232270084341
65486.0,1.7179232270084341
57462.0,1.7179232270084341
56783.0,1.7179232270084341
10966.0,1.7179232270084341
27855.0,1.716599771297422
69256.0,1.7142345418338298
45344.0,1.7127251208156515
13144.0,1.7127251208156515
1756.0,1.7111534238462853
60411.0,1.7107918670220639
3828.0,1.7107918670220639
577.0,1.710569490269835
42824.0,1.710569490269835
9641.0,1.710569490269835
5033.0,1.710569490269835
61124.0,1.710569490269835
3221.0,1.710569490269835
4138.0,1.710569490269835
55427.0,1.710569490269835
7224.0,1.710569490269835
28498.0,1.710569490269835
61032.0,1.710569490269835
10077.0,1.710569490269835
26557.0,1.710569490269835
69880.0,1.7088878506482088
25962.0,1.7088878506482088
6860.0,1.7088878506482088
2424.0,1.7084717971008443
45782.0,1.7084717971008443
16347.0,1.7084717971008443
63647.0,1.7084717971008443
64208.0,1.7084717971008443
17455.0,1.7036693313932796
16738.0,1.7030003441344037
32987.0,1.7026021062275656
26749.0,1.7026021062275656
18794.0,1.7026021062275656
20477.0,1.7021982427838491
19481.0,1.7020948007982728
53455.0,1.7020948007982728
3573.0,1.7020948007982728
14572.0,1.7020948007982728
69563.0,1.7020948007982728
23057.0,1.7020948007982728
20565.0,1.7020948007982728
33217.0,1.7020948007982728
33866.0,1.7020948007982728
30782.0,1.7020948007982728
53547.0,1.7020948007982728
62408.0,1.7020948007982728
19533.0,1.7020948007982728
7416.0,1.7020948007982728
49567.0,1.7020948007982728
27112.0,1.7010893742021473
65710.0,1.7007742069888767
31099.0,1.7007160972395738
39799.0,1.7007160972395738
9907.0,1.700100057995396
44831.0,1.6992367293315584
9187.0,1.6982838502861066
38039.0,1.6982838502861066
14823.0,1.6959869155889549
22336.0,1.6950015368574356
15215.0,1.6945481119862504
27478.0,1.6945481119862504
19672.0,1.6945481119862504
22790.0,1.6945481119862504
27335.0,1.6942507270721112
49672.0,1.6912400752723773
55430.0,1.6905780133043014
16489.0,1.6887531377792313
33463.0,1.688194903196907
48559.0,1.688194903196907
22092.0,1.688194903196907
56046.0,1.688194903196907
1690.0,1.688194903196907
50430.0,1.688194903196907
67351.0,1.688194903196907
24465.0,1.6880830886827365
51270.0,1.6880830886827365
64864.0,1.6880830886827365
49130.0,1.6880830886827365
645.0,1.6880830886827365
66820.0,1.6880830886827365
10832.0,1.6880830886827365
41962.0,1.6880830886827365
57854.0,1.6880830886827365
28615.0,1.6880830886827365
31442.0,1.6880830886827365
24487.0,1.6880830886827365
37631.0,1.6880830886827365
16024.0,1.6880830886827365
26851.0,1.6880830886827365
22505.0,1.6880830886827365
53495.0,1.6880830886827365
68032.0,1.6880830886827365
10893.0,1.6880830886827365
1517.0,1.6880830886827365
59589.0,1.6880830886827365
29957.0,1.6880830886827365
20363.0,1.6880830886827365
59558.0,1.6880830886827365
33226.0,1.6880830886827365
64656.0,1.6880830886827365
27460.0,1.6880830886827365
14426.0,1.6880830886827365
9074.0,1.6880830886827365
31450.0,1.6880830886827365
24448.0,1.6880830886827365
30012.0,1.6880830886827365
1753.0,1.6880830886827365
101.0,1.6880830886827365
31548.0,1.6880830886827365
17912.0,1.6880830886827365
4796.0,1.6880830886827365
9049.0,1.6880830886827365
35099.0,1.6880830886827365
53656.0,1.6880830886827365
35216.0,1.6880830886827365
45413.0,1.6880830886827365
40116.0,1.6880830886827365
10664.0,1.6880830886827365
10279.0,1.6880830886827365
10238.0,1.6880830886827365
43683.0,1.6880830886827365
3808.0,1.6880830886827365
58764.0,1.6880830886827365
46459.0,1.6880830886827365
33403.0,1.6880830886827365
26544.0,1.6880830886827365
30818.0,1.6880830886827365
46467.0,1.6880830886827365
23916.0,1.6880830886827365
12428.0,1.6880830886827365
11715.0,1.6880830886827365
26565.0,1.6880830886827365
35779.0,1.6880830886827365
14754.0,1.6880830886827365
14022.0,1.6880830886827365
23947.0,1.6880830886827365
39374.0,1.6880830886827365
46497.0,1.6880830886827365
30916.0,1.6880830886827365
46433.0,1.6880830886827365
53181.0,1.6880830886827365
20133.0,1.6880830886827365
12352.0,1.6880830886827365
30550.0,1.6880830886827365
68460.0,1.6880830886827365
25804.0,1.6880830886827365
23663.0,1.6880830886827365
53458.0,1.6880830886827365
28413.0,1.6880830886827365
65716.0,1.6880830886827365
53163.0,1.6880830886827365
11756.0,1.6880830886827365
46371.0,1.6880830886827365
16928.0,1.6880830886827365
28951.0,1.6880830886827365
38078.0,1.6880830886827365
12405.0,1.6880830886827365
51393.0,1.6880830886827365
25772.0,1.6880830886827365
41104.0,1.6880830886827365
3709.0,1.6880830886827365
28374.0,1.6880830886827365
68384.0,1.6880830886827365
57041.0,1.6880830886827365
41487.0,1.6880830886827365
37928.0,1.6880830886827365
50075.0,1.6880830886827365
65531.0,1.6880830886827365
65970.0,1.6880830886827365
6830.0,1.6880830886827365
37509.0,1.6880830886827365
38225.0,1.6880830886827365
36517.0,1.6880830886827365
11648.0,1.6880830886827365
56698.0,1.6880830886827365
62546.0,1.6880830886827365
38676.0,1.6880830886827365
69623.0,1.6880830886827365
35381.0,1.6880830886827365
62491.0,1.6880830886827365
57153.0,1.6880830886827365
41778.0,1.6880830886827365
60317.0,1.6880830886827365
22736.0,1.6880830886827365
13325.0,1.6880830886827365
68050.0,1.6880830886827365
10656.0,1.6880830886827365
56747.0,1.6880830886827365
50093.0,1.6880830886827365
9662.0,1.6880830886827365
35644.0,1.6880830886827365
24028.0,1.6880830886827365
4004.0,1.6880830886827365
54763.0,1.6880830886827365
45954.0,1.6880830886827365
37974.0,1.6880830886827365
68627.0,1.6880830886827365
4037.0,1.6880830886827365
30277.0,1.6880830886827365
60132.0,1.6880830886827365
60142.0,1.6880830886827365
63687.0,1.6880830886827365
45917.0,1.6880830886827365
3164.0,1.6880830886827365
9563.0,1.6880830886827365
9554.0,1.6880830886827365
45896.0,1.6880830886827365
56754.0,1.6880830886827365
68187.0,1.6880830886827365
17952.0,1.6880830886827365
43777.0,1.6880830886827365
33786.0,1.6880830886827365
25876.0,1.6880830886827365
27922.0,1.6880830886827365
67632.0,1.6880830886827365
50844.0,1.6880830886827365
49565.0,1.6880830886827365
14991.0,1.6880830886827365
21752.0,1.6880830886827365
11105.0,1.6880830886827365
63393.0,1.6880830886827365
44928.0,1.6880830886827365
13399.0,1.6880830886827365
5410.0,1.6880830886827365
34251.0,1.6880830886827365
25226.0,1.6880830886827365
67209.0,1.6880830886827365
29620.0,1.6880830886827365
27810.0,1.6880830886827365
18959.0,1.6880830886827365
29607.0,1.6880830886827365
12869.0,1.6880830886827365
27976.0,1.6880830886827365
5334.0,1.6880830886827365
58508.0,1.6880830886827365
21799.0,1.6880830886827365
15571.0,1.6880830886827365
6562.0,1.6880830886827365
13010.0,1.6880830886827365
47506.0,1.6880830886827365
43122.0,1.6880830886827365
43133.0,1.6880830886827365
64512.0,1.6880830886827365
19015.0,1.6880830886827365
18234.0,1.6880830886827365
6033.0,1.6880830886827365
56364.0,1.6880830886827365
1809.0,1.6880830886827365
14509.0,1.6880830886827365
39755.0,1.6880830886827365
15163.0,1.6880830886827365
19515.0,1.6880830886827365
14621.0,1.6880830886827365
6009.0,1.6880830886827365
27250.0,1.6880830886827365
54162.0,1.6880830886827365
48035.0,1.6880830886827365
37722.0,1.6880830886827365
51009.0,1.6880830886827365
44719.0,1.6880830886827365
57475.0,1.6880830886827365
44094.0,1.6880830886827365
58135.0,1.6880830886827365
12957.0,1.6880830886827365
55516.0,1.6880830886827365
64341.0,1.6880830886827365
55932.0,1.6880830886827365
14689.0,1.6880830886827365
53361.0,1.6880830886827365
53582.0,1.6880830886827365
52807.0,1.6880830886827365
51569.0,1.6880830886827365
34443.0,1.6880830886827365
56173.0,1.6880830886827365
37657.0,1.6880830886827365
61260.0,1.6880830886827365
19439.0,1.6880830886827365
15345.0,1.6880830886827365
34524.0,1.6880830886827365
11537.0,1.6880830886827365
12881.0,1.6880830886827365
8351.0,1.6880830886827365
38435.0,1.6880830886827365
42791.0,1.6880830886827365
63823.0,1.6880830886827365
18924.0,1.6880830886827365
20692.0,1.6880830886827365
8336.0,1.6880830886827365
18867.0,1.6880830886827365
37122.0,1.6880830886827365
43230.0,1.6880830886827365
27917.0,1.6880830886827365
15353.0,1.6880830886827365
64921.0,1.6880830886827365
55272.0,1.6880830886827365
18829.0,1.6880830886827365
18828.0,1.6880830886827365
47509.0,1.6880830886827365
32406.0,1.6880830886827365
67237.0,1.6880830886827365
19529.0,1.6880830886827365
59509.0,1.6880830886827365
13744.0,1.6880830886827365
40023.0,1.6880830886827365
6223.0,1.6880830886827365
68885.0,1.6880830886827365
8861.0,1.6880830886827365
49950.0,1.6880830886827365
58853.0,1.6880830886827365
6108.0,1.6880830886827365
65365.0,1.6880830886827365
523.0,1.6880830886827365
51979.0,1.6880830886827365
49953.0,1.6880830886827365
14488.0,1.6880830886827365
18110.0,1.6880830886827365
64378.0,1.6880830886827365
7739.0,1.6880830886827365
51931.0,1.6880830886827365
38566.0,1.6880830886827365
56027.0,1.6880830886827365
34838.0,1.6880830886827365
2577.0,1.6880830886827365
68900.0,1.6880830886827365
67263.0,1.6880830886827365
61157.0,1.6880830886827365
57730.0,1.6880830886827365
28828.0,1.6880830886827365
2574.0,1.6880830886827365
49153.0,1.6880830886827365
44328.0,1.6880830886827365
42263.0,1.6880830886827365
27341.0,1.6880830886827365
66278.0,1.6880830886827365
59537.0,1.6880830886827365
19227.0,1.6880830886827365
12057.0,1.6880830886827365
49743.0,1.6880830886827365
37361.0,1.6880830886827365
66674.0,1.6880830886827365
30650.0,1.688062020201538
42732.0,1.6878871462337586
1419.0,1.6878871462337586
55743.0,1.6878871462337586
36552.0,1.6878545546625305
7930.0,1.687612087490976
5356.0,1.687612087490976
53638.0,1.6872429579649217
65667.0,1.6868802884172807
17973.0,1.6861279774521383
67051.0,1.6854233270755892
5313.0,1.6852973354301817
34985.0,1.6852973354301817
26223.0,1.6852973354301817
14169.0,1.6852973354301817
69887.0,1.6835556300674428
42718.0,1.6828684894390624
16634.0,1.6801035850016652
11825.0,1.6801035850016652
52889.0,1.6801035850016652
42143.0,1.6801035850016652
38138.0,1.6801035850016652
15666.0,1.6801035850016652
19770.0,1.6801035850016652
3882.0,1.679934011596079
40976.0,1.6798240921202532
55707.0,1.67894007331036
27124.0,1.6785777116857967
1909.0,1.6780790331932736
19057.0,1.6780790331932736
41809.0,1.6776386366797564
30445.0,1.6776386366797564
53825.0,1.6759271249794614
20661.0,1.6759271249794614
58178.0,1.6759271249794614
50761.0,1.6759271249794614
29635.0,1.6758058707427124
8198.0,1.6758058707427124
51962.0,1.6758058707427124
10331.0,1.6750279897276819
46536.0,1.6750279897276819
16656.0,1.6750279897276819
10319.0,1.6750279897276819
56970.0,1.6750279897276819
26355.0,1.6750279897276819
48317.0,1.6750279897276819
65579.0,1.6750279897276819
11346.0,1.6750279897276819
40230.0,1.6750279897276819
28793.0,1.6750279897276819
30569.0,1.6750279897276819
23729.0,1.6750279897276819
16375.0,1.6750279897276819
39470.0,1.6750279897276819
14241.0,1.6750279897276819
37243.0,1.6750279897276819
63599.0,1.6750279897276819
54020.0,1.6750279897276819
54017.0,1.6750279897276819
2154.0,1.6750279897276819
3257.0,1.6750279897276819
25691.0,1.6750279897276819
23969.0,1.6750279897276819
52878.0,1.6750279897276819
36343.0,1.6750279897276819
52880.0,1.6750279897276819
65651.0,1.6750279897276819
2114.0,1.6750279897276819
46478.0,1.6750279897276819
15149.0,1.6750279897276819
14220.0,1.6750279897276819
53020.0,1.6750279897276819
1987.0,1.6750279897276819
37608.0,1.6750279897276819
52805.0,1.6750279897276819
30417.0,1.6750279897276819
25737.0,1.6750279897276819
1991.0,1.6750279897276819
36231.0,1.6750279897276819
1434.0,1.6750279897276819
29334.0,1.6750279897276819
36212.0,1.6750279897276819
10216.0,1.6750279897276819
25165.0,1.6750279897276819
1561.0,1.6750279897276819
16596.0,1.6750279897276819
16541.0,1.6750279897276819
11932.0,1.6750279897276819
14627.0,1.6750279897276819
25418.0,1.6750279897276819
1022.0,1.6750279897276819
48304.0,1.6750279897276819
56990.0,1.6750279897276819
11429.0,1.6750279897276819
41101.0,1.6750279897276819
47792.0,1.6750279897276819
29340.0,1.6750279897276819
69151.0,1.6750279897276819
1884.0,1.6750279897276819
47480.0,1.6750279897276819
16406.0,1.6750279897276819
14682.0,1.6750279897276819
16411.0,1.6750279897276819
25354.0,1.6750279897276819
57513.0,1.6750279897276819
38010.0,1.6750279897276819
69162.0,1.6750279897276819
69501.0,1.6750279897276819
65138.0,1.6750279897276819
48291.0,1.6750279897276819
10111.0,1.6750279897276819
41026.0,1.6750279897276819
10124.0,1.6750279897276819
25936.0,1.6750279897276819
25279.0,1.6750279897276819
39913.0,1.6750279897276819
54080.0,1.6750279897276819
10258.0,1.6750279897276819
47843.0,1.6750279897276819
15229.0,1.6750279897276819
29365.0,1.6750279897276819
39746.0,1.6750279897276819
11800.0,1.6750279897276819
11888.0,1.6750279897276819
11465.0,1.6750279897276819
57016.0,1.6750279897276819
10897.0,1.6750279897276819
49482.0,1.6750279897276819
36725.0,1.6750279897276819
54228.0,1.6750279897276819
36954.0,1.6750279897276819
63763.0,1.6750279897276819
14389.0,1.6750279897276819
15959.0,1.6750279897276819
10759.0,1.6750279897276819
63333.0,1.6750279897276819
15893.0,1.6750279897276819
50020.0,1.6750279897276819
14969.0,1.6750279897276819
53061.0,1.6750279897276819
29813.0,1.6750279897276819
28879.0,1.6750279897276819
28669.0,1.6750279897276819
24449.0,1.6750279897276819
59500.0,1.6750279897276819
40709.0,1.6750279897276819
2529.0,1.6750279897276819
36754.0,1.6750279897276819
16017.0,1.6750279897276819
2487.0,1.6750279897276819
59469.0,1.6750279897276819
37493.0,1.6750279897276819
25602.0,1.6750279897276819
11058.0,1.6750279897276819
12171.0,1.6750279897276819
50047.0,1.6750279897276819
16002.0,1.6750279897276819
69405.0,1.6750279897276819
48173.0,1.6750279897276819
30074.0,1.6750279897276819
10701.0,1.6750279897276819
24698.0,1.6750279897276819
50031.0,1.6750279897276819
1525.0,1.6750279897276819
68763.0,1.6750279897276819
48145.0,1.6750279897276819
63318.0,1.6750279897276819
47954.0,1.6750279897276819
36797.0,1.6750279897276819
10857.0,1.6750279897276819
15086.0,1.6750279897276819
57291.0,1.6750279897276819
12115.0,1.6750279897276819
36846.0,1.6750279897276819
24564.0,1.6750279897276819
2676.0,1.6750279897276819
15789.0,1.6750279897276819
59066.0,1.6750279897276819
29096.0,1.6750279897276819
24528.0,1.6750279897276819
15776.0,1.6750279897276819
48081.0,1.6750279897276819
29099.0,1.6750279897276819
2693.0,1.6750279897276819
2689.0,1.6750279897276819
36850.0,1.6750279897276819
47036.0,1.6750279897276819
12129.0,1.6750279897276819
37484.0,1.6750279897276819
46920.0,1.6750279897276819
63243.0,1.6750279897276819
15836.0,1.6750279897276819
57631.0,1.6750279897276819
48113.0,1.6750279897276819
10942.0,1.6750279897276819
10938.0,1.6750279897276819
26213.0,1.6750279897276819
29112.0,1.6750279897276819
53070.0,1.6750279897276819
36855.0,1.6750279897276819
14950.0,1.6750279897276819
37836.0,1.6750279897276819
59521.0,1.6750279897276819
12123.0,1.6750279897276819
2757.0,1.6750279897276819
11583.0,1.6750279897276819
37461.0,1.6750279897276819
14924.0,1.6750279897276819
29055.0,1.6750279897276819
11813.0,1.6750279897276819
69049.0,1.6750279897276819
47331.0,1.6750279897276819
3116.0,1.6750279897276819
58891.0,1.6750279897276819
57718.0,1.6750279897276819
40880.0,1.6750279897276819
68667.0,1.6750279897276819
25049.0,1.6750279897276819
11258.0,1.6750279897276819
37416.0,1.6750279897276819
54124.0,1.6750279897276819
10511.0,1.6750279897276819
15404.0,1.6750279897276819
10531.0,1.6750279897276819
57122.0,1.6750279897276819
54437.0,1.6750279897276819
36427.0,1.6750279897276819
11081.0,1.6750279897276819
37197.0,1.6750279897276819
50117.0,1.6750279897276819
59122.0,1.6750279897276819
16264.0,1.6750279897276819
37228.0,1.6750279897276819
26340.0,1.6750279897276819
37205.0,1.6750279897276819
12261.0,1.6750279897276819
65227.0,1.6750279897276819
37171.0,1.6750279897276819
40918.0,1.6750279897276819
24064.0,1.6750279897276819
37186.0,1.6750279897276819
11975.0,1.6750279897276819
25481.0,1.6750279897276819
57087.0,1.6750279897276819
3145.0,1.6750279897276819
46656.0,1.6750279897276819
15416.0,1.6750279897276819
69474.0,1.6750279897276819
25497.0,1.6750279897276819
29602.0,1.6750279897276819
25912.0,1.6750279897276819
37076.0,1.6750279897276819
2375.0,1.6750279897276819
54380.0,1.6750279897276819
14354.0,1.6750279897276819
37779.0,1.6750279897276819
52551.0,1.6750279897276819
63629.0,1.6750279897276819
47998.0,1.6750279897276819
59428.0,1.6750279897276819
36586.0,1.6750279897276819
24774.0,1.6750279897276819
30126.0,1.6750279897276819
59453.0,1.6750279897276819
57174.0,1.6750279897276819
2358.0,1.6750279897276819
68992.0,1.6750279897276819
59730.0,1.6750279897276819
47253.0,1.6750279897276819
2312.0,1.6750279897276819
54148.0,1.6750279897276819
12218.0,1.6750279897276819
37950.0,1.6750279897276819
54412.0,1.6750279897276819
65523.0,1.6750279897276819
46669.0,1.6750279897276819
16157.0,1.6750279897276819
46676.0,1.6750279897276819
47986.0,1.6750279897276819
29059.0,1.6750279897276819
29594.0,1.6750279897276819
57809.0,1.6750279897276819
63683.0,1.6750279897276819
54403.0,1.6750279897276819
48034.0,1.6750279897276819
17266.0,1.6750279897276819
14166.0,1.6750279897276819
13654.0,1.6750279897276819
27944.0,1.6750279897276819
50896.0,1.6750279897276819
18522.0,1.6750279897276819
8343.0,1.6750279897276819
44825.0,1.6750279897276819
60830.0,1.6750279897276819
58120.0,1.6750279897276819
62105.0,1.6750279897276819
21620.0,1.6750279897276819
5451.0,1.6750279897276819
44861.0,1.6750279897276819
64232.0,1.6750279897276819
27978.0,1.6750279897276819
18543.0,1.6750279897276819
18465.0,1.6750279897276819
12866.0,1.6750279897276819
66385.0,1.6750279897276819
12860.0,1.6750279897276819
18454.0,1.6750279897276819
